feature,importance_mean,importance_max,importance_std,positive_ratio,negative_ratio,skewness
log-sigma-3-0-mm-3D_gldm_SmallDependenceHighGrayLevelEmphasis,0.0,0.0,0.0,0.0,0.0,
log-sigma-5-0-mm-3D_gldm_DependenceEntropy,0.0,0.0,0.0,0.0,0.0,
log-sigma-4-0-mm-3D_glszm_SizeZoneNonUniformity,0.0,0.0,0.0,0.0,0.0,
log-sigma-4-0-mm-3D_ngtdm_Strength,0.0,0.0,0.0,0.0,0.0,
log-sigma-4-0-mm-3D_glszm_SizeZoneNonUniformityNormalized,0.0,0.0,0.0,0.0,0.0,
log-sigma-4-0-mm-3D_ngtdm_Complexity,0.0,0.0,0.0,0.0,0.0,
log-sigma-4-0-mm-3D_glszm_SmallAreaEmphasis,0.0,0.0,0.0,0.0,0.0,
log-sigma-4-0-mm-3D_ngtdm_Coarseness,0.0,0.0,0.0,0.0,0.0,
log-sigma-4-0-mm-3D_glszm_SmallAreaHighGrayLevelEmphasis,0.0,0.0,0.0,0.0,0.0,
log-sigma-3-0-mm-3D_glrlm_RunLengthNonUniformity,0.0,0.0,0.0,0.0,0.0,
log-sigma-5-0-mm-3D_firstorder_Maximum,0.0,0.0,0.0,0.0,0.0,
log-sigma-4-0-mm-3D_glszm_GrayLevelNonUniformityNormalized,0.0,0.0,0.0,0.0,0.0,
log-sigma-5-0-mm-3D_firstorder_MeanAbsoluteDeviation,0.0,0.0,0.0,0.0,0.0,
log-sigma-4-0-mm-3D_glszm_GrayLevelNonUniformity,0.0,0.0,0.0,0.0,0.0,
log-sigma-3-0-mm-3D_glcm_Idn,0.0,0.0,0.0,0.0,0.0,
log-sigma-5-0-mm-3D_glcm_Imc2,0.0,0.0,0.0,0.0,0.0,
log-sigma-5-0-mm-3D_glcm_Idmn,0.0,0.0,0.0,0.0,0.0,
log-sigma-4-0-mm-3D_glcm_Correlation,0.0,0.0,0.0,0.0,0.0,
log-sigma-5-0-mm-3D_glcm_Correlation,0.0,0.0,0.0,0.0,0.0,
log-sigma-3-0-mm-3D_glszm_GrayLevelNonUniformityNormalized,0.0,0.0,0.0,0.0,0.0,
log-sigma-3-0-mm-3D_glszm_GrayLevelNonUniformity,0.0,0.0,0.0,0.0,0.0,
log-sigma-4-0-mm-3D_glcm_Idmn,0.0,0.0,0.0,0.0,0.0,
log-sigma-4-0-mm-3D_glcm_Idn,0.0,0.0,0.0,0.0,0.0,
log-sigma-5-0-mm-3D_glcm_ClusterShade,0.0,0.0,0.0,0.0,0.0,
log-sigma-5-0-mm-3D_glcm_ClusterProminence,0.0,0.0,0.0,0.0,0.0,
log-sigma-4-0-mm-3D_glcm_Imc2,0.0,0.0,0.0,0.0,0.0,
log-sigma-4-0-mm-3D_gldm_DependenceVariance,0.0,0.0,0.0,0.0,0.0,
log-sigma-5-0-mm-3D_firstorder_Skewness,0.0,0.0,0.0,0.0,0.0,
log-sigma-4-0-mm-3D_gldm_SmallDependenceHighGrayLevelEmphasis,0.0,0.0,0.0,0.0,0.0,
log-sigma-4-0-mm-3D_glrlm_RunEntropy,0.0,0.0,0.0,0.0,0.0,
log-sigma-4-0-mm-3D_glrlm_RunLengthNonUniformity,0.0,0.0,0.0,0.0,0.0,
log-sigma-4-0-mm-3D_gldm_SmallDependenceEmphasis,0.0,0.0,0.0,0.0,0.0,
diagnostics_Image-original_Mean,0.0,0.0,0.0,0.0,0.0,
log-sigma-5-0-mm-3D_ngtdm_Complexity,0.0,0.0,0.0,0.0,0.0,
gradient_gldm_DependenceVariance,0.0,0.0,0.0,0.0,0.0,
exponential_ngtdm_Strength,0.0,0.0,0.0,0.0,0.0,
gradient_firstorder_10Percentile,0.0,0.0,0.0,0.0,0.0,
gradient_firstorder_Kurtosis,0.0,0.0,0.0,0.0,0.0,
gradient_firstorder_Minimum,0.0,0.0,0.0,0.0,0.0,
gradient_glcm_Correlation,0.0,0.0,0.0,0.0,0.0,
gradient_glcm_MCC,0.0,0.0,0.0,0.0,0.0,
gradient_gldm_SmallDependenceEmphasis,0.0,0.0,0.0,0.0,0.0,
exponential_glszm_HighGrayLevelZoneEmphasis,0.0,0.0,0.0,0.0,0.0,
gradient_glszm_GrayLevelNonUniformityNormalized,0.0,0.0,0.0,0.0,0.0,
gradient_glszm_HighGrayLevelZoneEmphasis,0.0,0.0,0.0,0.0,0.0,
gradient_glszm_LargeAreaEmphasis,0.0,0.0,0.0,0.0,0.0,
gradient_glszm_SizeZoneNonUniformity,0.0,0.0,0.0,0.0,0.0,
gradient_glszm_SizeZoneNonUniformityNormalized,0.0,0.0,0.0,0.0,0.0,
gradient_glszm_SmallAreaHighGrayLevelEmphasis,0.0,0.0,0.0,0.0,0.0,
exponential_glszm_SizeZoneNonUniformityNormalized,0.0,0.0,0.0,0.0,0.0,
exponential_glszm_GrayLevelNonUniformityNormalized,0.0,0.0,0.0,0.0,0.0,
gradient_glszm_ZoneEntropy,0.0,0.0,0.0,0.0,0.0,
logarithm_glszm_ZoneEntropy,0.0,0.0,0.0,0.0,0.0,
logarithm_glszm_HighGrayLevelZoneEmphasis,0.0,0.0,0.0,0.0,0.0,
logarithm_glszm_LargeAreaHighGrayLevelEmphasis,0.0,0.0,0.0,0.0,0.0,
logarithm_glszm_LargeAreaLowGrayLevelEmphasis,0.0,0.0,0.0,0.0,0.0,
logarithm_glszm_LowGrayLevelZoneEmphasis,0.0,0.0,0.0,0.0,0.0,
logarithm_glszm_SizeZoneNonUniformity,0.0,0.0,0.0,0.0,0.0,
logarithm_glszm_SizeZoneNonUniformityNormalized,0.0,0.0,0.0,0.0,0.0,
logarithm_glszm_ZonePercentage,0.0,0.0,0.0,0.0,0.0,
exponential_glrlm_RunLengthNonUniformity,0.0,0.0,0.0,0.0,0.0,
logarithm_ngtdm_Busyness,0.0,0.0,0.0,0.0,0.0,
logarithm_ngtdm_Coarseness,0.0,0.0,0.0,0.0,0.0,
exponential_firstorder_Entropy,0.0,0.0,0.0,0.0,0.0,
exponential_firstorder_Skewness,0.0,0.0,0.0,0.0,0.0,
exponential_glcm_Correlation,0.0,0.0,0.0,0.0,0.0,
exponential_gldm_DependenceEntropy,0.0,0.0,0.0,0.0,0.0,
gradient_glszm_SmallAreaLowGrayLevelEmphasis,0.0,0.0,0.0,0.0,0.0,
gradient_ngtdm_Busyness,0.0,0.0,0.0,0.0,0.0,
log-sigma-5-0-mm-3D_ngtdm_Strength,0.0,0.0,0.0,0.0,0.0,
lbp-3D-k_gldm_SmallDependenceLowGrayLevelEmphasis,0.0,0.0,0.0,0.0,0.0,
lbp-3D-k_firstorder_Kurtosis,0.0,0.0,0.0,0.0,0.0,
lbp-3D-k_firstorder_Maximum,0.0,0.0,0.0,0.0,0.0,
lbp-3D-k_glcm_Correlation,0.0,0.0,0.0,0.0,0.0,
lbp-3D-k_gldm_DependenceEntropy,0.0,0.0,0.0,0.0,0.0,
lbp-3D-k_gldm_DependenceVariance,0.0,0.0,0.0,0.0,0.0,
lbp-3D-k_gldm_SmallDependenceEmphasis,0.0,0.0,0.0,0.0,0.0,
lbp-3D-k_glrlm_RunLengthNonUniformity,0.0,0.0,0.0,0.0,0.0,
lbp-3D-m2_firstorder_Skewness,0.0,0.0,0.0,0.0,0.0,
lbp-3D-k_glszm_GrayLevelNonUniformity,0.0,0.0,0.0,0.0,0.0,
lbp-3D-k_glszm_SizeZoneNonUniformity,0.0,0.0,0.0,0.0,0.0,
Sex,0.0,0.0,0.0,0.0,0.0,
x_min,0.0,0.0,0.0,0.0,0.0,
largura,0.0,0.0,0.0,0.0,0.0,
altura,0.0,0.0,0.0,0.0,0.0,
lbp-3D-k_firstorder_10Percentile,0.0,0.0,0.0,0.0,0.0,
lbp-3D-m2_firstorder_Median,0.0,0.0,0.0,0.0,0.0,
lbp-2D_firstorder_10Percentile,0.0,0.0,0.0,0.0,0.0,
lbp-3D-m1_firstorder_90Percentile,0.0,0.0,0.0,0.0,0.0,
lbp-2D_firstorder_90Percentile,0.0,0.0,0.0,0.0,0.0,
lbp-2D_firstorder_InterquartileRange,0.0,0.0,0.0,0.0,0.0,
lbp-2D_firstorder_Mean,0.0,0.0,0.0,0.0,0.0,
lbp-2D_firstorder_Median,0.0,0.0,0.0,0.0,0.0,
lbp-2D_glrlm_RunLengthNonUniformity,0.0,0.0,0.0,0.0,0.0,
lbp-3D-m1_firstorder_10Percentile,0.0,0.0,0.0,0.0,0.0,
lbp-3D-m1_firstorder_InterquartileRange,0.0,0.0,0.0,0.0,0.0,
lbp-3D-m2_firstorder_Mean,0.0,0.0,0.0,0.0,0.0,
lbp-3D-m1_firstorder_Median,0.0,0.0,0.0,0.0,0.0,
lbp-3D-m2_firstorder_10Percentile,0.0,0.0,0.0,0.0,0.0,
lbp-3D-m2_firstorder_90Percentile,0.0,0.0,0.0,0.0,0.0,
lbp-3D-m2_firstorder_Kurtosis,0.0,0.0,0.0,0.0,0.0,
lbp-3D-m2_firstorder_Maximum,0.0,0.0,0.0,0.0,0.0,
lbp-3D-m2_firstorder_MeanAbsoluteDeviation,0.0,0.0,0.0,0.0,0.0,
logarithm_glszm_GrayLevelVariance,0.0,0.0,0.0,0.0,0.0,
logarithm_glszm_GrayLevelNonUniformityNormalized,0.0,0.0,0.0,0.0,0.0,
logarithm_glszm_GrayLevelNonUniformity,0.0,0.0,0.0,0.0,0.0,
square_glszm_SmallAreaHighGrayLevelEmphasis,0.0,0.0,0.0,0.0,0.0,
square_glrlm_ShortRunLowGrayLevelEmphasis,0.0,0.0,0.0,0.0,0.0,
square_glszm_GrayLevelNonUniformity,0.0,0.0,0.0,0.0,0.0,
square_glszm_HighGrayLevelZoneEmphasis,0.0,0.0,0.0,0.0,0.0,
square_glszm_LargeAreaEmphasis,0.0,0.0,0.0,0.0,0.0,
square_glszm_SizeZoneNonUniformity,0.0,0.0,0.0,0.0,0.0,
square_glszm_SizeZoneNonUniformityNormalized,0.0,0.0,0.0,0.0,0.0,
square_ngtdm_Busyness,0.0,0.0,0.0,0.0,0.0,
square_glrlm_RunLengthNonUniformity,0.0,0.0,0.0,0.0,0.0,
square_ngtdm_Complexity,0.0,0.0,0.0,0.0,0.0,
log-sigma-3-0-mm-3D_firstorder_Maximum,0.0,0.0,0.0,0.0,0.0,
square_ngtdm_Strength,0.0,0.0,0.0,0.0,0.0,
squareroot_firstorder_10Percentile,0.0,0.0,0.0,0.0,0.0,
squareroot_firstorder_Energy,0.0,0.0,0.0,0.0,0.0,
squareroot_firstorder_Entropy,0.0,0.0,0.0,0.0,0.0,
square_glrlm_RunLengthNonUniformityNormalized,0.0,0.0,0.0,0.0,0.0,
square_glrlm_GrayLevelNonUniformityNormalized,0.0,0.0,0.0,0.0,0.0,
logarithm_glrlm_RunEntropy,0.0,0.0,0.0,0.0,0.0,
square_firstorder_Skewness,0.0,0.0,0.0,0.0,0.0,
square_firstorder_10Percentile,0.0,0.0,0.0,0.0,0.0,
square_firstorder_Energy,0.0,0.0,0.0,0.0,0.0,
square_firstorder_Entropy,0.0,0.0,0.0,0.0,0.0,
square_firstorder_Kurtosis,0.0,0.0,0.0,0.0,0.0,
square_firstorder_Maximum,0.0,0.0,0.0,0.0,0.0,
square_firstorder_Minimum,0.0,0.0,0.0,0.0,0.0,
square_firstorder_Uniformity,0.0,0.0,0.0,0.0,0.0,
square_gldm_SmallDependenceLowGrayLevelEmphasis,0.0,0.0,0.0,0.0,0.0,
